SENTENCE_NAME	VIDEO_PATH	SENTENCE	POSE_DIR
1rvY7z3xiv8_2-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1rvY7z3xiv8_2-8-rgb_front.mp4	If you want to know more about me, you can see my details after this final unit.	datasets/training_data/train_2D_keypoints/openpose_output/json/1rvY7z3xiv8_2-8-rgb_front
1s1TPdCUvhQ_10-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1s1TPdCUvhQ_10-8-rgb_front.mp4	Once you hit dirt with a pressure washer it's going to blast whatever you see out there.	datasets/training_data/train_2D_keypoints/openpose_output/json/1s1TPdCUvhQ_10-8-rgb_front
1s1TPdCUvhQ_8-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1s1TPdCUvhQ_8-8-rgb_front.mp4	Had there been any windows that we might need to put a board or a door to make sure there's no water seepage underneath doors.	datasets/training_data/train_2D_keypoints/openpose_output/json/1s1TPdCUvhQ_8-8-rgb_front
1s3UAxaRWbI_5-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1s3UAxaRWbI_5-8-rgb_front.mp4	If you're going to dribble the ball or run the ball end to end, you might as well be dribbling while you're doing it.	datasets/training_data/train_2D_keypoints/openpose_output/json/1s3UAxaRWbI_5-8-rgb_front
1s3UAxaRWbI_7-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1s3UAxaRWbI_7-8-rgb_front.mp4	And try to build strength in to the basic skills of basketball is good as well.	datasets/training_data/train_2D_keypoints/openpose_output/json/1s3UAxaRWbI_7-8-rgb_front
1s3UAxaRWbI_8-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1s3UAxaRWbI_8-8-rgb_front.mp4	So, when you're thinking about setting up conditioning for your practice, try to incorporate the basic skills of basketball into each conditioning drill that you do.	datasets/training_data/train_2D_keypoints/openpose_output/json/1s3UAxaRWbI_8-8-rgb_front
1s3sDViHORA_12-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1s3sDViHORA_12-8-rgb_front.mp4	One of the actors in this place played a police officer, who in a sort of a funny scene decided to have tea.	datasets/training_data/train_2D_keypoints/openpose_output/json/1s3sDViHORA_12-8-rgb_front
1s3sDViHORA_22-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1s3sDViHORA_22-8-rgb_front.mp4	You can have a lot costumes.	datasets/training_data/train_2D_keypoints/openpose_output/json/1s3sDViHORA_22-8-rgb_front
1s3sDViHORA_5-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1s3sDViHORA_5-8-rgb_front.mp4	We had men's suits.	datasets/training_data/train_2D_keypoints/openpose_output/json/1s3sDViHORA_5-8-rgb_front
1s5gc78drOE_15-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1s5gc78drOE_15-8-rgb_front.mp4	So, you have to build up that speed by step out, turn the foot, you see and your body is turning up and then the kick.	datasets/training_data/train_2D_keypoints/openpose_output/json/1s5gc78drOE_15-8-rgb_front
1s5gc78drOE_17-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1s5gc78drOE_17-8-rgb_front.mp4	So once again.	datasets/training_data/train_2D_keypoints/openpose_output/json/1s5gc78drOE_17-8-rgb_front
1s5gc78drOE_18-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1s5gc78drOE_18-8-rgb_front.mp4	So step, jump, kick.	datasets/training_data/train_2D_keypoints/openpose_output/json/1s5gc78drOE_18-8-rgb_front
1s5gc78drOE_7-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1s5gc78drOE_7-8-rgb_front.mp4	Okay.	datasets/training_data/train_2D_keypoints/openpose_output/json/1s5gc78drOE_7-8-rgb_front
1s5gc78drOE_8-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1s5gc78drOE_8-8-rgb_front.mp4	So performed at full speed, it looks like this.	datasets/training_data/train_2D_keypoints/openpose_output/json/1s5gc78drOE_8-8-rgb_front
1s7e4sHQiAs_3-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1s7e4sHQiAs_3-8-rgb_front.mp4	Now we need this to be as flat as possible so we can get nice cuts.	datasets/training_data/train_2D_keypoints/openpose_output/json/1s7e4sHQiAs_3-8-rgb_front
1sFvWxhzyJg_7-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1sFvWxhzyJg_7-8-rgb_front.mp4	Cold water really doesn't give you a lather.	datasets/training_data/train_2D_keypoints/openpose_output/json/1sFvWxhzyJg_7-8-rgb_front
1sIQ1SMNHqM_0-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1sIQ1SMNHqM_0-8-rgb_front.mp4	In this clip we're going to be applying the base coat.	datasets/training_data/train_2D_keypoints/openpose_output/json/1sIQ1SMNHqM_0-8-rgb_front
1sIQ1SMNHqM_15-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1sIQ1SMNHqM_15-8-rgb_front.mp4	Put a little bit on your paper, and then walk it over to your wall and see if you're close to the grout color, if not, just keep adjusting your paint color.	datasets/training_data/train_2D_keypoints/openpose_output/json/1sIQ1SMNHqM_15-8-rgb_front
1sIQ1SMNHqM_17-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1sIQ1SMNHqM_17-8-rgb_front.mp4	We may be a little dark or a little light, you just keep adjusting until you hit that color that you need there.	datasets/training_data/train_2D_keypoints/openpose_output/json/1sIQ1SMNHqM_17-8-rgb_front
1sIQ1SMNHqM_18-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1sIQ1SMNHqM_18-8-rgb_front.mp4	And when you think you've got it, you come back and you paint your entire switch plate cover, including the screws.	datasets/training_data/train_2D_keypoints/openpose_output/json/1sIQ1SMNHqM_18-8-rgb_front
1sIQ1SMNHqM_25-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1sIQ1SMNHqM_25-8-rgb_front.mp4	You're going to paint your receptacle as well, watching, again, for the little holes there, so you can keep them free of accumulated paint.	datasets/training_data/train_2D_keypoints/openpose_output/json/1sIQ1SMNHqM_25-8-rgb_front
1sg84_vTrqg_0-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1sg84_vTrqg_0-8-rgb_front.mp4	In this segment I'm going to talk about Jack completing his backswing.	datasets/training_data/train_2D_keypoints/openpose_output/json/1sg84_vTrqg_0-8-rgb_front
1sg84_vTrqg_14-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1sg84_vTrqg_14-8-rgb_front.mp4	And it also wouldn't hurt you, if you start hitting the ball poorly an excellent place to look first is, are you completing your backswing.	datasets/training_data/train_2D_keypoints/openpose_output/json/1sg84_vTrqg_14-8-rgb_front
1sg84_vTrqg_16-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1sg84_vTrqg_16-8-rgb_front.mp4	Be like Jack, you're starting to make some mistakes on the course, make sure you're completing your backswing.	datasets/training_data/train_2D_keypoints/openpose_output/json/1sg84_vTrqg_16-8-rgb_front
1spCnuBmWYk_0-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1spCnuBmWYk_0-8-rgb_front.mp4	Hi!	datasets/training_data/train_2D_keypoints/openpose_output/json/1spCnuBmWYk_0-8-rgb_front
1spCnuBmWYk_11-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1spCnuBmWYk_11-8-rgb_front.mp4	It doesn't take much for a child to drown.	datasets/training_data/train_2D_keypoints/openpose_output/json/1spCnuBmWYk_11-8-rgb_front
1syO65Y29ZM_12-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1syO65Y29ZM_12-8-rgb_front.mp4	Join me when we come back and I'm going to show you the ingredients you need to make Hawaiian pork.	datasets/training_data/train_2D_keypoints/openpose_output/json/1syO65Y29ZM_12-8-rgb_front
1syO65Y29ZM_5-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1syO65Y29ZM_5-8-rgb_front.mp4	It can go inside the stove too but we're not going to need to do that in this case, has a nice lid to it, a sharp chefs knife.	datasets/training_data/train_2D_keypoints/openpose_output/json/1syO65Y29ZM_5-8-rgb_front
1szb5o0HENU_5-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1szb5o0HENU_5-8-rgb_front.mp4	And again, don't stay in one position; kind of go up and down a little bit, back and forth.	datasets/training_data/train_2D_keypoints/openpose_output/json/1szb5o0HENU_5-8-rgb_front
1szb5o0HENU_7-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1szb5o0HENU_7-8-rgb_front.mp4	If you feel your client getting tense you know to back up just a little bit; ease up just a little bit, perfect.	datasets/training_data/train_2D_keypoints/openpose_output/json/1szb5o0HENU_7-8-rgb_front
1szb5o0HENU_8-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1szb5o0HENU_8-8-rgb_front.mp4	Then after you do that you can give her a nice little massage with neck and shoulders.	datasets/training_data/train_2D_keypoints/openpose_output/json/1szb5o0HENU_8-8-rgb_front
1t4zyrqIw1s_3-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1t4zyrqIw1s_3-8-rgb_front.mp4	If you have a treble hook that makes it even more difficult.	datasets/training_data/train_2D_keypoints/openpose_output/json/1t4zyrqIw1s_3-8-rgb_front
1tIp58DN8Nw_5-5-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1tIp58DN8Nw_5-5-rgb_front.mp4	This is where you create a nice shape for your lips, like that rosebud lips or if you like those pointed lips, which is up to you.	datasets/training_data/train_2D_keypoints/openpose_output/json/1tIp58DN8Nw_5-5-rgb_front
1tIp58DN8Nw_7-5-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1tIp58DN8Nw_7-5-rgb_front.mp4	And again, fill it in because you don't want to see the lip liner.	datasets/training_data/train_2D_keypoints/openpose_output/json/1tIp58DN8Nw_7-5-rgb_front
1tIp58DN8Nw_8-5-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1tIp58DN8Nw_8-5-rgb_front.mp4	You want it to all look natural and blended.	datasets/training_data/train_2D_keypoints/openpose_output/json/1tIp58DN8Nw_8-5-rgb_front
1th1WRwLP30_3-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1th1WRwLP30_3-8-rgb_front.mp4	In this clip we are going to talk about record keeping for families who home school.	datasets/training_data/train_2D_keypoints/openpose_output/json/1th1WRwLP30_3-8-rgb_front
1thCOHYInqk_0-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1thCOHYInqk_0-8-rgb_front.mp4	Okay we have worked around our third level, side one, corner one, side two, corner two, all the way to these third corners, third side and our very last corner.	datasets/training_data/train_2D_keypoints/openpose_output/json/1thCOHYInqk_0-8-rgb_front
1thCOHYInqk_2-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1thCOHYInqk_2-8-rgb_front.mp4	Then again we are going to chain one to keep our float and our pattern and our sizing the same, we are going to go one, two, three, and get our needle in there.	datasets/training_data/train_2D_keypoints/openpose_output/json/1thCOHYInqk_2-8-rgb_front
1tmG7yRZ4E0_2-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1tmG7yRZ4E0_2-8-rgb_front.mp4	And as much as forty-five thousand dollars a year depending on where you are.	datasets/training_data/train_2D_keypoints/openpose_output/json/1tmG7yRZ4E0_2-8-rgb_front
1tryKCIRb40_0-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1tryKCIRb40_0-8-rgb_front.mp4	So our next step is going to be conditioning the hair.	datasets/training_data/train_2D_keypoints/openpose_output/json/1tryKCIRb40_0-8-rgb_front
1tuyCqcTmD8_4-5-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1tuyCqcTmD8_4-5-rgb_front.mp4	Though if you're only cleaning one record, you don't have to worry about that.	datasets/training_data/train_2D_keypoints/openpose_output/json/1tuyCqcTmD8_4-5-rgb_front
1uKRohTNHD4_0-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1uKRohTNHD4_0-8-rgb_front.mp4	Once you decide upon the purpose your fence will hold then next thing you want to choose is your style, height, and color.	datasets/training_data/train_2D_keypoints/openpose_output/json/1uKRohTNHD4_0-8-rgb_front
1uXVMh-7lmI_16-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1uXVMh-7lmI_16-8-rgb_front.mp4	So gardening to me is just like meeting everybody else that you meet in your life, you enjoy their company when they're there, and you invite them over whenever you can, but you realized that you can't possibly have every plant in the world in your garden, and it's about change, some plants stay for years and years, some plants go away after two years, but I never take it personally, because I know there's many more plants that I can meet in the future, that will enjoy my garden.	datasets/training_data/train_2D_keypoints/openpose_output/json/1uXVMh-7lmI_16-8-rgb_front
1uXVMh-7lmI_4-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1uXVMh-7lmI_4-8-rgb_front.mp4	And so, I like to look on the Internet, onto different websites that give you lots of different ideas on what to plant in your garden, but when it comes down to it, I just collect plants wherever I go, and that's a good rule of thumb.	datasets/training_data/train_2D_keypoints/openpose_output/json/1uXVMh-7lmI_4-8-rgb_front
1uXVMh-7lmI_6-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1uXVMh-7lmI_6-8-rgb_front.mp4	You don't always have to know the names of everybody that comes to your party to enjoy their company, so I try to remember the names of the plants that I purchase, but of course I forget some of the names, and in the end, that doesn't really matter, because all that matter is, that you enjoy your garden, because it is an extension of you.	datasets/training_data/train_2D_keypoints/openpose_output/json/1uXVMh-7lmI_6-8-rgb_front
1uXVMh-7lmI_9-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1uXVMh-7lmI_9-8-rgb_front.mp4	This Cleopatra canna-lily is of course one of my most favorite plants in my garden, and I've got some in the garden, I've got some in containers, I love the striped leaves.	datasets/training_data/train_2D_keypoints/openpose_output/json/1uXVMh-7lmI_9-8-rgb_front
1udh8eAH5Es_3-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1udh8eAH5Es_3-8-rgb_front.mp4	Let's see and lets try something else I smash my garlic a lot of time before I chop it anyways but I have always been told if you take with the skin on and just hit it that is another way to get the skin off really easy.	datasets/training_data/train_2D_keypoints/openpose_output/json/1udh8eAH5Es_3-8-rgb_front
1wa2jHu3Jj4_4-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1wa2jHu3Jj4_4-8-rgb_front.mp4	There are relief printmaking inks but there is a limited number of pigments available.	datasets/training_data/train_2D_keypoints/openpose_output/json/1wa2jHu3Jj4_4-8-rgb_front
1wa2jHu3Jj4_6-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1wa2jHu3Jj4_6-8-rgb_front.mp4	The only difference is in the viscosity of the ink which you can alter for your uses, for what you need.	datasets/training_data/train_2D_keypoints/openpose_output/json/1wa2jHu3Jj4_6-8-rgb_front
1wefeqn5EMk_16-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1wefeqn5EMk_16-8-rgb_front.mp4	So, we'll add our garlic and our capicola or our prosciutto and we're going to want to add some wine, white wine, to deglaze the pan.	datasets/training_data/train_2D_keypoints/openpose_output/json/1wefeqn5EMk_16-8-rgb_front
1wefeqn5EMk_19-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1wefeqn5EMk_19-8-rgb_front.mp4	So about a half a cup to a cup each.	datasets/training_data/train_2D_keypoints/openpose_output/json/1wefeqn5EMk_19-8-rgb_front
1wefeqn5EMk_7-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1wefeqn5EMk_7-8-rgb_front.mp4	So we're going to cut that off both parts and then we're going to remove them because that's about the size that we want to chop our garlic.	datasets/training_data/train_2D_keypoints/openpose_output/json/1wefeqn5EMk_7-8-rgb_front
1wefeqn5EMk_8-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1wefeqn5EMk_8-8-rgb_front.mp4	So, we'll grab the sides and chop and then we'll do it again.	datasets/training_data/train_2D_keypoints/openpose_output/json/1wefeqn5EMk_8-8-rgb_front
1wmA0tuWzRI_3-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1wmA0tuWzRI_3-8-rgb_front.mp4	And what you want to be able to do is you want to be able to level the slate before you put the cloth on.	datasets/training_data/train_2D_keypoints/openpose_output/json/1wmA0tuWzRI_3-8-rgb_front
1wtSe0nk5Tk_5-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1wtSe0nk5Tk_5-8-rgb_front.mp4	And you want to have this one room in your life where you can come home at night and rest from all of the exposure.	datasets/training_data/train_2D_keypoints/openpose_output/json/1wtSe0nk5Tk_5-8-rgb_front
1wtSe0nk5Tk_7-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/1wtSe0nk5Tk_7-8-rgb_front.mp4	You don't want to have all those TVâs and DVDs players and phones and it's very important not to have your alarm clock and phone right by your head so that I see quite often.	datasets/training_data/train_2D_keypoints/openpose_output/json/1wtSe0nk5Tk_7-8-rgb_front
