VIDEO_ID	VIDEO_NAME	SENTENCE_ID	SENTENCE_NAME	START_REALIGNED	END_REALIGNED	SENTENCE
2nOClTVZ-0w	2nOClTVZ-0w-8-rgb_front	2nOClTVZ-0w_3	2nOClTVZ-0w_3-8-rgb_front	21.43	30.46	The eye area is very sensitive, so we don't want to use anything that's going to damage or irritate the eye.
2oIjI5k0n44	2oIjI5k0n44-5-rgb_front	2oIjI5k0n44_0_1	2oIjI5k0n44_0_1-5-rgb_front	0.46	8.65	We're continuing now with the Traveling Step. All of these variations has a little bit of a, of a traveling to two sides.
2oIjI5k0n44	2oIjI5k0n44-5-rgb_front	2oIjI5k0n44_14	2oIjI5k0n44_14-5-rgb_front	60.19	67.33	Walk to the right, look right, look forward, sweep and sweep.
2oIjI5k0n44	2oIjI5k0n44-5-rgb_front	2oIjI5k0n44_4	2oIjI5k0n44_4-5-rgb_front	31.38	34.37	Now we walk to the right, look right, sweep the left knee.
2oU9Ea0gGsA	2oU9Ea0gGsA-8-rgb_front	2oU9Ea0gGsA_7	2oU9Ea0gGsA_7-8-rgb_front	32.78	37.76	Now, again you have to be nice and loose and have that Frisbee touch every single part of your arm.
2oU9Ea0gGsA	2oU9Ea0gGsA-8-rgb_front	2oU9Ea0gGsA_8	2oU9Ea0gGsA_8-8-rgb_front	38.03	53.37	You can also do the inverted roll coming up your arms and then back down the other side and if you notice I'm leaning back and then coming forward again, leaning back coming forward again, leaning back coming forward again.
2p_XEJ6uL5U	2p_XEJ6uL5U-5-rgb_front	2p_XEJ6uL5U_11	2p_XEJ6uL5U_11-5-rgb_front	78.88	80.84	It is really easy.
2p_XEJ6uL5U	2p_XEJ6uL5U-5-rgb_front	2p_XEJ6uL5U_7	2p_XEJ6uL5U_7-5-rgb_front	54.27	61.25	Bulgaria is two hours ahead of Greenwich mean time.
2p_XEJ6uL5U	2p_XEJ6uL5U-5-rgb_front	2p_XEJ6uL5U_8	2p_XEJ6uL5U_8-5-rgb_front	61.26	69.38	It means, that it is seven hours later in Bulgaria than it is on the east coast of the United States.
2q5qGVs_7Wo	2q5qGVs_7Wo-8-rgb_front	2q5qGVs_7Wo_15	2q5qGVs_7Wo_15-8-rgb_front	78.46	84.64	"These are all clues to fish tanks or a fish store that maybe isn't keeping their fish in the ""toppest"" condition."
2q5qGVs_7Wo	2q5qGVs_7Wo-8-rgb_front	2q5qGVs_7Wo_5	2q5qGVs_7Wo_5-8-rgb_front	32.65	44.44	Now, when you're in your local fish store -- and maybe you only have one, but hopefully you'll have a couple to choose from, you want to make sure you're looking at the tanks and you're seeing tanks that are clean and well cared for.
2q5qGVs_7Wo	2q5qGVs_7Wo-8-rgb_front	2q5qGVs_7Wo_7	2q5qGVs_7Wo_7-8-rgb_front	49.99	52.16	Algae I wouldn't worry about too much about.
2q5qGVs_7Wo	2q5qGVs_7Wo-8-rgb_front	2q5qGVs_7Wo_8	2q5qGVs_7Wo_8-8-rgb_front	52.45	54.58	Algae is part of an aquarium.
2qYc4PAW72o	2qYc4PAW72o-8-rgb_front	2qYc4PAW72o_0	2qYc4PAW72o_0-8-rgb_front	0.53	4.9	Hi, this Sean Hobson, and right now we're working with our centers.
2qocWX8zNpc	2qocWX8zNpc-5-rgb_front	2qocWX8zNpc_0	2qocWX8zNpc_0-5-rgb_front	1.18	12.15	Now one of the very last things that you want to do and possibly the very last thing you want to do is to go and check your mailbox, to make sure that you don't have any mail.
2qocWX8zNpc	2qocWX8zNpc-5-rgb_front	2qocWX8zNpc_2	2qocWX8zNpc_2-5-rgb_front	14.42	23.99	So make sure you check your mailbox, and then, and then also if you're renting a place, make sure that you return the key.
2sJ9mg1QsBs	2sJ9mg1QsBs-5-rgb_front	2sJ9mg1QsBs_5	2sJ9mg1QsBs_5-5-rgb_front	51.28	58.57	This liquid right here actually adds shine to the hair, leaving the hair soft, and it's wonderful.
2saUtZUAqHg	2saUtZUAqHg-5-rgb_front	2saUtZUAqHg_3	2saUtZUAqHg_3-5-rgb_front	45.19	57.26	Clipper over comb is mostly used to get those little stragglies where it's uneven.
2t0bY_rE108	2t0bY_rE108-8-rgb_front	2t0bY_rE108_12	2t0bY_rE108_12-8-rgb_front	68.55	74.61	A lot of microwaves on the top, which is right here on this unit, is we have a bunch of presets.
2t0bY_rE108	2t0bY_rE108-8-rgb_front	2t0bY_rE108_22	2t0bY_rE108_22-8-rgb_front	114.52	118.11	So I'll go ahead and hit 'Clear'.
2t0bY_rE108	2t0bY_rE108-8-rgb_front	2t0bY_rE108_30	2t0bY_rE108_30-8-rgb_front	156.99	158.0	Check inside, look around, see what you can find.
2t0bY_rE108	2t0bY_rE108-8-rgb_front	2t0bY_rE108_32	2t0bY_rE108_32-8-rgb_front	161.11	165.77	Like I said, just to make sure that you do cook things properly, to avoid things drying.
2t0bY_rE108	2t0bY_rE108-8-rgb_front	2t0bY_rE108_4	2t0bY_rE108_4-8-rgb_front	18.48	23.46	We have our numeric buttons, of course, if we want to type in how long we want something to be in there.
2t9guhwLcqQ	2t9guhwLcqQ-5-rgb_front	2t9guhwLcqQ_5	2t9guhwLcqQ_5-5-rgb_front	69.11	76.8	"As your dog learns the ""leave it"" command better, you will no longer have to be down on one knee."
2tF0EH_6nfE	2tF0EH_6nfE-3-rgb_front	2tF0EH_6nfE_2	2tF0EH_6nfE_2-3-rgb_front	13.55	21.66	Proper flicking technique does not land on the flat of the blade, it actually engages the tip, because of course, that's the only way you're going to land that touch.
2uM9Vdo_uLQ	2uM9Vdo_uLQ-8-rgb_front	2uM9Vdo_uLQ_13	2uM9Vdo_uLQ_13-8-rgb_front	50.52	50.99	Let's do that one more time.
2uM9Vdo_uLQ	2uM9Vdo_uLQ-8-rgb_front	2uM9Vdo_uLQ_6	2uM9Vdo_uLQ_6-8-rgb_front	18.86	24.55	Because you're going to come in, and enter the gap, close to him, and cut him down over my back.
2uM9Vdo_uLQ	2uM9Vdo_uLQ-8-rgb_front	2uM9Vdo_uLQ_9	2uM9Vdo_uLQ_9-8-rgb_front	36.23	38.27	As you notice it's pretty easy for me to turn around with Daniel, because he's on my hips.
2ufkA0BzGSY	2ufkA0BzGSY-8-rgb_front	2ufkA0BzGSY_10	2ufkA0BzGSY_10-8-rgb_front	96.37	102.33	The harder you bring it down, the less likely they're going to be willing to try it again.
2ufkA0BzGSY	2ufkA0BzGSY-8-rgb_front	2ufkA0BzGSY_4	2ufkA0BzGSY_4-8-rgb_front	29.5	47.87	What you want to do is, you want to take off, just like a regular dunk, 45 feet out and once you take off, you want to raise up and actually bring the ball behind your head.
2ufkA0BzGSY	2ufkA0BzGSY-8-rgb_front	2ufkA0BzGSY_9	2ufkA0BzGSY_9-8-rgb_front	84.51	94.79	Touch your numbers if you can and bring it down over the rim with authority so that no one can block your shot.
2vDX6po-uCQ	2vDX6po-uCQ-8-rgb_front	2vDX6po-uCQ_0	2vDX6po-uCQ_0-8-rgb_front	0.99	4.95	Hi I'm James Dix from reptile rescue service in Salt Lake City, Utah.
2zPzFyZkZF0	2zPzFyZkZF0-5-rgb_front	2zPzFyZkZF0_1	2zPzFyZkZF0_1-5-rgb_front	14.91	17.84	To do that, you start by getting a lint free cotton ball.
2zPzFyZkZF0	2zPzFyZkZF0-5-rgb_front	2zPzFyZkZF0_10	2zPzFyZkZF0_10-5-rgb_front	62.55	67.62	It just makes it easier, if you have a little system to go through.
2zPzFyZkZF0	2zPzFyZkZF0-5-rgb_front	2zPzFyZkZF0_12	2zPzFyZkZF0_12-5-rgb_front	75.71	80.91	You may also have to actually go underneath the nail, to get any excess polish off.
3-fARE8grc0	3-fARE8grc0-8-rgb_front	3-fARE8grc0_22	3-fARE8grc0_22-8-rgb_front	56.87	57.41	Okay Guy.
3-fARE8grc0	3-fARE8grc0-8-rgb_front	3-fARE8grc0_5	3-fARE8grc0_5-8-rgb_front	26.31	27.95	Whereas I'm going to catch it and then return it back to him again.
3-fARE8grc0	3-fARE8grc0-8-rgb_front	3-fARE8grc0_7	3-fARE8grc0_7-8-rgb_front	37.96	39.27	So we're getting quite a bit of different work outs here.
3-fARE8grc0	3-fARE8grc0-8-rgb_front	3-fARE8grc0_8	3-fARE8grc0_8-8-rgb_front	39.4	40.28	So I'm tossing it to Guy.
3-zQaHVXTsI	3-zQaHVXTsI-8-rgb_front	3-zQaHVXTsI_11	3-zQaHVXTsI_11-8-rgb_front	89.01	96.72	Here is just a big graphite paddle this is used for all sorts of dimensions and to shape things with your glass.
3-zQaHVXTsI	3-zQaHVXTsI-8-rgb_front	3-zQaHVXTsI_13	3-zQaHVXTsI_13-8-rgb_front	109.36	113.53	Any or all combination with these tools, you can also make sweet glass art.
3-zQaHVXTsI	3-zQaHVXTsI-8-rgb_front	3-zQaHVXTsI_3	3-zQaHVXTsI_3-8-rgb_front	19.76	26.11	Now this is just your average igniter for your grill or whatever starts a little bit the flame.
305bKBYRZfk	305bKBYRZfk-8-rgb_front	305bKBYRZfk_12	305bKBYRZfk_12-8-rgb_front	76.03	83.47	It is a good idea to start all of your bolts before tightening any of them down.
305bKBYRZfk	305bKBYRZfk-8-rgb_front	305bKBYRZfk_20	305bKBYRZfk_20-8-rgb_front	147.65	159.27	And the concept is pretty much to go from one bolt, you just have to pick one and start with it, to going to the next farthest one away.
305bKBYRZfk	305bKBYRZfk-8-rgb_front	305bKBYRZfk_22	305bKBYRZfk_22-8-rgb_front	177.37	178.01	All right.
305bKBYRZfk	305bKBYRZfk-8-rgb_front	305bKBYRZfk_3	305bKBYRZfk_3-8-rgb_front	12.24	21.35	In this clip, we're going to talk about the proper way to reinstall your vehicle's thermostat and the engine thermostat housing.
30y7o8ANntQ	30y7o8ANntQ-5-rgb_front	30y7o8ANntQ_1	30y7o8ANntQ_1-5-rgb_front	0.15	25.57	So a week before when you start your training physical training for the marathon you really need to know what your city requires in order for you to be able to compete in the marathon.
311BWiTLG-I	311BWiTLG-I-8-rgb_front	311BWiTLG-I_15	311BWiTLG-I_15-8-rgb_front	85.46	90.29	This can be used as an accent to bracelets, jewelry and any type of earrings.
311BWiTLG-I	311BWiTLG-I-8-rgb_front	311BWiTLG-I_5	311BWiTLG-I_5-8-rgb_front	23.42	28.66	Otherwise, if you use your pliers or your smaller wire cutters, you're going to probably damage them.
34N8w-SDIc4	34N8w-SDIc4-5-rgb_front	34N8w-SDIc4_5	34N8w-SDIc4_5-5-rgb_front	28.09	39.25	If you come in and pull it straight out, what will end up happening is you'll get lines right in this section of the head.
362N8QEC4bg	362N8QEC4bg-3-rgb_front	362N8QEC4bg_1	362N8QEC4bg_1-3-rgb_front	6.76	12.25	And I got about a 1 1/2 cup of rice that I have already washed in this bowl.
36xBmAZNzRg	36xBmAZNzRg-5-rgb_front	36xBmAZNzRg_17	36xBmAZNzRg_17-5-rgb_front	184.04	211.64	So, you're basically paying one dollar for each of those bets in every single combination that there is and trust me there's a lot of them, especially with that many numbers, you're basically taking those six positions and writing out every single combination of those numbers in every single way.
36xBmAZNzRg	36xBmAZNzRg-5-rgb_front	36xBmAZNzRg_18	36xBmAZNzRg_18-5-rgb_front	211.64	216.22	And, that's basically a Daily Double.
36xBmAZNzRg	36xBmAZNzRg-5-rgb_front	36xBmAZNzRg_6	36xBmAZNzRg_6-5-rgb_front	43.84	58.72	So, for race two, we're picking what number we think is going to come in first, and that's the very first number we put in a Daily Double.
36xBmAZNzRg	36xBmAZNzRg-5-rgb_front	36xBmAZNzRg_9	36xBmAZNzRg_9-5-rgb_front	77.76	86.78	If we were to wheel this, the first half of our wheel, if you remember back to our wheel, was a one.
37dhRkNvV0M	37dhRkNvV0M-8-rgb_front	37dhRkNvV0M_1	37dhRkNvV0M_1-8-rgb_front	4.15	15.93	We're going to learn to do Sukhasana with a belt, because oftentimes, as you're getting used to sitting on the floor, it's not that comfortable for your lower back.
37dhRkNvV0M	37dhRkNvV0M-8-rgb_front	37dhRkNvV0M_10	37dhRkNvV0M_10-8-rgb_front	88.43	91.18	Create the length, receive and enjoy.
37dhRkNvV0M	37dhRkNvV0M-8-rgb_front	37dhRkNvV0M_3	37dhRkNvV0M_3-8-rgb_front	20.79	31.25	You're going to need at least a ten foot belt, and then you're just going to make it, hook the belt, and then make it equal.
37dhRkNvV0M	37dhRkNvV0M-5-rgb_front	37dhRkNvV0M_5	37dhRkNvV0M_5-5-rgb_front	38.72	44.6	Then as you've looped it, there's two loops.
395INfhRQB8	395INfhRQB8-5-rgb_front	395INfhRQB8_0	395INfhRQB8_0-5-rgb_front	1.2	13.47	So why is it important to warm up, to have warm up postures, warm up movements, before the regular yoga postures, the Asana?
395INfhRQB8	395INfhRQB8-5-rgb_front	395INfhRQB8_2	395INfhRQB8_2-5-rgb_front	16.37	24.25	You want to warm up your muscles a bit, before you come in to a full-blown posture.
395INfhRQB8	395INfhRQB8-8-rgb_front	395INfhRQB8_6	395INfhRQB8_6-8-rgb_front	43.79	45.66	We're going to go over that.
395INfhRQB8	395INfhRQB8-8-rgb_front	395INfhRQB8_9	395INfhRQB8_9-8-rgb_front	59.38	68.89	So it's really important to make sure, that before you come into the rest of your practice, you've practiced some warm up movements.
39KOiTCEm_g	39KOiTCEm_g-3-rgb_front	39KOiTCEm_g_7	39KOiTCEm_g_7-3-rgb_front	67.29	74.78	My wool jersey has a similar fit to I had with my more traditional road fit jersey.
39KOiTCEm_g	39KOiTCEm_g-3-rgb_front	39KOiTCEm_g_8	39KOiTCEm_g_8-3-rgb_front	74.81	82.7	A little bit looser in the elbows and a much looser hem which makes it work a lot better with a baggy short.
3AZ3qDTv1BM	3AZ3qDTv1BM-5-rgb_front	3AZ3qDTv1BM_4	3AZ3qDTv1BM_4-5-rgb_front	22.24	29.57	And also a half a shot of butterscotch schnapps.
3AZ3qDTv1BM	3AZ3qDTv1BM-5-rgb_front	3AZ3qDTv1BM_6	3AZ3qDTv1BM_6-5-rgb_front	39.52	40.79	There we go.
3AZ3qDTv1BM	3AZ3qDTv1BM-5-rgb_front	3AZ3qDTv1BM_9	3AZ3qDTv1BM_9-5-rgb_front	54.45	57.96	And that's a good way to finish off your day.
3Aq_KJZR-2w	3Aq_KJZR-2w-5-rgb_front	3Aq_KJZR-2w_10	3Aq_KJZR-2w_10-5-rgb_front	33.12	37.72	She's going to bring that hand down and just pat herself right in between her shoulder blades.
3Aq_KJZR-2w	3Aq_KJZR-2w-5-rgb_front	3Aq_KJZR-2w_12	3Aq_KJZR-2w_12-5-rgb_front	38.35	42.81	It might even take time to take a little triceps stretch right here.
3Aq_KJZR-2w	3Aq_KJZR-2w-5-rgb_front	3Aq_KJZR-2w_20	3Aq_KJZR-2w_20-5-rgb_front	90.02	92.71	Till eventually, she can hold each other's hands.
3Aq_KJZR-2w	3Aq_KJZR-2w-5-rgb_front	3Aq_KJZR-2w_5	3Aq_KJZR-2w_5-5-rgb_front	32.4	34.53	Sitting square on both her sit bones.
3BMKbpgned0	3BMKbpgned0-3-rgb_front	3BMKbpgned0_6	3BMKbpgned0_6-3-rgb_front	38.22	43.63	Now I'll take my scoring tool again, and score the top of the knob.
3BMKbpgned0	3BMKbpgned0-3-rgb_front	3BMKbpgned0_9	3BMKbpgned0_9-3-rgb_front	51.72	63.44	And I'm going to smooth it in, all the way around, just gently with my finger.
3BuvrAJDzyk	3BuvrAJDzyk-3-rgb_front	3BuvrAJDzyk_5	3BuvrAJDzyk_5-3-rgb_front	29.44	45.78	Start mixer off slowly before speeding it up a bit, the important thing when mixing it is that the egg yolk breaks before you speed it up this will help ensure you are not splattering the egg.
3C3mfkMNy-Y	3C3mfkMNy-Y-8-rgb_front	3C3mfkMNy-Y_1	3C3mfkMNy-Y_1-8-rgb_front	11.87	29.26	So what we want to do is put a little oil into the pan you can use corn oil or canola oil or peanut oil whatever you like just to coat the bottom of the pan cause we're going to be cooking our beef and our pork and we even added some ground beef to it.
3C3mfkMNy-Y	3C3mfkMNy-Y-8-rgb_front	3C3mfkMNy-Y_3	3C3mfkMNy-Y_3-8-rgb_front	40.92	53.69	Get the sizzling really well and we'll start to put in our beef right in little cubes of beef you'll see it going to be really meaty and chewy it's going to be awesome.
3C3mfkMNy-Y	3C3mfkMNy-Y-5-rgb_front	3C3mfkMNy-Y_5	3C3mfkMNy-Y_5-5-rgb_front	68.59	83.96	Then we're going to season this up this is about a pound of ground beef too so depending on how many your going to be making this for this is probably going to feed around 10 people easily, you can start to hear that sizzle come up.
3CrOUbBvRkQ	3CrOUbBvRkQ-5-rgb_front	3CrOUbBvRkQ_15	3CrOUbBvRkQ_15-5-rgb_front	106.76	108.98	I feel horribly sorry.
3CrOUbBvRkQ	3CrOUbBvRkQ-5-rgb_front	3CrOUbBvRkQ_25	3CrOUbBvRkQ_25-5-rgb_front	158.94	165.43	So if you're going to say you're sorry, the only thing Doctor Paul suggests is be believable.
3CrOUbBvRkQ	3CrOUbBvRkQ-5-rgb_front	3CrOUbBvRkQ_6	3CrOUbBvRkQ_6-5-rgb_front	40.82	47.96	If you use the term all the time it loses its impact.
3CrOUbBvRkQ	3CrOUbBvRkQ-5-rgb_front	3CrOUbBvRkQ_9	3CrOUbBvRkQ_9-5-rgb_front	68.03	70.7	How did you say you're sorry?
3Dna82kryPY	3Dna82kryPY-8-rgb_front	3Dna82kryPY_7	3Dna82kryPY_7-8-rgb_front	34.42	44.76	You have to use your hips, the whole body rotates into that bag so the pivoting on that foot o.k.
3Dna82kryPY	3Dna82kryPY-8-rgb_front	3Dna82kryPY_8	3Dna82kryPY_8-8-rgb_front	44.76	56.68	One more time.
3EUv9chnujY	3EUv9chnujY-5-rgb_front	3EUv9chnujY_2	3EUv9chnujY_2-5-rgb_front	37.51	79.29	And with this coconut you can take a cup of this shredded coconut you can put it in your blender and then you can take two cups of warm water, not hot water but warm water, you can blend that in a blender and then pour that blended juice on a cheese cloth and you can squeeze that and what you end up with is what I call coconut milk.
3EUv9chnujY	3EUv9chnujY-8-rgb_front	3EUv9chnujY_4	3EUv9chnujY_4-8-rgb_front	95.23	106.12	It has all the nutrients in all the right form ready for an infant if the mother doesn't have breast milk.
3EqWVwr_Iqc	3EqWVwr_Iqc-5-rgb_front	3EqWVwr_Iqc_11	3EqWVwr_Iqc_11-5-rgb_front	83.64	90.41	Actually, you can let it sit there for about a few minutes, and then rinse your mouth out with water.
3EqWVwr_Iqc	3EqWVwr_Iqc-5-rgb_front	3EqWVwr_Iqc_3	3EqWVwr_Iqc_3-5-rgb_front	16.45	21.26	One is that you can eat a lot of raw vegetables.
3FJsNfuPILA	3FJsNfuPILA-8-rgb_front	3FJsNfuPILA_14	3FJsNfuPILA_14-8-rgb_front	56.61	60.33	That's where the power comes is you put your whole body behind it.
3FJsNfuPILA	3FJsNfuPILA-8-rgb_front	3FJsNfuPILA_16	3FJsNfuPILA_16-8-rgb_front	68.28	69.11	Just like that.
3FJsNfuPILA	3FJsNfuPILA-8-rgb_front	3FJsNfuPILA_19	3FJsNfuPILA_19-8-rgb_front	85.68	93.46	If you watch the other clip, you'll see you can use 1, 2, 3, 4, 5 pound weight, whatever you feel is comfortable.
3FJsNfuPILA	3FJsNfuPILA-8-rgb_front	3FJsNfuPILA_3	3FJsNfuPILA_3-8-rgb_front	7.19	13.55	You're going to put your left leg in front and slightly bend your front knee and have your back foot off to the side a little bit.
3GKsjSStbaE	3GKsjSStbaE-5-rgb_front	3GKsjSStbaE_1	3GKsjSStbaE_1-5-rgb_front	8.25	11.92	Some of our items are just plain fun for children.
3GKsjSStbaE	3GKsjSStbaE-5-rgb_front	3GKsjSStbaE_10	3GKsjSStbaE_10-5-rgb_front	44.2	51.93	So definitely keep in mind having at least a small stuffed animal of some sort.
3GKsjSStbaE	3GKsjSStbaE-5-rgb_front	3GKsjSStbaE_12	3GKsjSStbaE_12-5-rgb_front	74.17	77.69	They will certainly last longer than anything edible you have in your basket.
3GKsjSStbaE	3GKsjSStbaE-8-rgb_front	3GKsjSStbaE_16	3GKsjSStbaE_16-8-rgb_front	89.6	96.24	Around Easter you'll start seeing little, cute little bunnies will start popping up everywhere.
3GKsjSStbaE	3GKsjSStbaE-5-rgb_front	3GKsjSStbaE_3	3GKsjSStbaE_3-5-rgb_front	17.15	21.91	You can have them be a bigger bunny, if you have a bigger basket.
3GKsjSStbaE	3GKsjSStbaE-8-rgb_front	3GKsjSStbaE_7	3GKsjSStbaE_7-8-rgb_front	35.71	37.71	You can also have something like this little guy right here.
3GKsjSStbaE	3GKsjSStbaE-8-rgb_front	3GKsjSStbaE_8	3GKsjSStbaE_8-8-rgb_front	37.83	38.98	Look at him.
3GgkyZLNZkA	3GgkyZLNZkA-2-rgb_front	3GgkyZLNZkA_1	3GgkyZLNZkA_1-2-rgb_front	8.38	18.8	So with this one, this is kind of like regular jumping jack, but I put a ball change in there to kind of switch it up when we're doing the warm up.
3HTL6h2RYjQ	3HTL6h2RYjQ-8-rgb_front	3HTL6h2RYjQ_0	3HTL6h2RYjQ_0-8-rgb_front	0.28	8.53	So you use it every day but you don't actually know about the parts, kind of like me with a car, couldn't really tell you.
3HTL6h2RYjQ	3HTL6h2RYjQ-5-rgb_front	3HTL6h2RYjQ_9	3HTL6h2RYjQ_9-5-rgb_front	112.24	117.38	I'm Laura Gibson, beauty expert, have a nice day.
3IN4lL2Emjg	3IN4lL2Emjg-5-rgb_front	3IN4lL2Emjg_14	3IN4lL2Emjg_14-5-rgb_front	133.72	147.26	Luckily, since I pre-inked my block so that I could see my carve marks, I'm not working on a surface that doesn't have any ink on it whatsoever.
3IN4lL2Emjg	3IN4lL2Emjg-5-rgb_front	3IN4lL2Emjg_16	3IN4lL2Emjg_16-5-rgb_front	159.29	168.67	But, still it's going to need quite a bit.
3IN4lL2Emjg	3IN4lL2Emjg-5-rgb_front	3IN4lL2Emjg_2	3IN4lL2Emjg_2-5-rgb_front	21.37	27.56	But also, where the imaginary is concentrated and how much space is carved away.
3JIZryXZ-AA	3JIZryXZ-AA-8-rgb_front	3JIZryXZ-AA_10	3JIZryXZ-AA_10-8-rgb_front	47.76	50.49	If we can find that wine, it's just perfect.
3JIZryXZ-AA	3JIZryXZ-AA-8-rgb_front	3JIZryXZ-AA_12	3JIZryXZ-AA_12-8-rgb_front	56.44	64.77	But let's say for chocolate, the perfect match is a rich, sweet, red wine that can match on the taste, and the flavor, and the texture.
3JIZryXZ-AA	3JIZryXZ-AA-8-rgb_front	3JIZryXZ-AA_6	3JIZryXZ-AA_6-8-rgb_front	24.75	29.42	Chocolate has lots and lots of sugar which can also make a wine pairing kind of tough.
3JIZryXZ-AA	3JIZryXZ-AA-8-rgb_front	3JIZryXZ-AA_9	3JIZryXZ-AA_9-8-rgb_front	37.98	47.52	So what we need to do is find a wine that can stand up to the sweetness, stand up to the flavor, not have any bitterness, and not manage the onslaught of all that fat from chocolate.
3JQwNCrx0Wo	3JQwNCrx0Wo-5-rgb_front	3JQwNCrx0Wo_0	3JQwNCrx0Wo_0-5-rgb_front	0.34	6.61	Setting up a new room for your cat should be fairly straight forward.
3JQwNCrx0Wo	3JQwNCrx0Wo-5-rgb_front	3JQwNCrx0Wo_2	3JQwNCrx0Wo_2-5-rgb_front	12.38	23.14	If this is your first cat, then let me go over everything you'll need to have a happy, healthy cat in its own isolation room.
3Kn3x7yGpQs	3Kn3x7yGpQs-5-rgb_front	3Kn3x7yGpQs_1	3Kn3x7yGpQs_1-5-rgb_front	6.49	8.86	Okay, this is a bit theoretical, it takes a lot of practice to do.
3Kn3x7yGpQs	3Kn3x7yGpQs-5-rgb_front	3Kn3x7yGpQs_17	3Kn3x7yGpQs_17-5-rgb_front	118.48	120.17	Hope you had fun with it.
3Kn3x7yGpQs	3Kn3x7yGpQs-5-rgb_front	3Kn3x7yGpQs_3	3Kn3x7yGpQs_3-5-rgb_front	21.69	30.95	I mean there's other options I would do self defense but this, you know, when full punches are going I'll probably just come in and go to something else.
